Adoption_ID,Date,Quantity,Book_ID,ISBN10,ISBN13,Title,Category
6,12/30/2015,602,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
7,2/18/2016,290,611,0321860594,9780321860590,"Cornerstones for Community College Success, 2/E",Student Success
8,7/29/2015,629,916,0133050696,9780133050691,Management Information Systems,Business
9,4/2/2015,510,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
10,7/26/2015,442,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
11,8/27/2015,612,949,0132992280,9780132992282,Macroeconomics,Economics
12,6/17/2015,28,561,0205863795,9780205863792,The DK Handbook,Student Success
13,8/3/2015,70,571,0321898680,9780321898685,Style: Lessons in Clarity and Grace 11E,English
14,4/30/2015,504,560,0205891500,9780205891504,Prose Reader,English
15,7/2/2015,28,684,0132868792,9780132868792,Ownership Series: Ownership: Effective Planning,Student Success
16,10/10/2015,663,570,0321838939,9780321838933,Basic College Vocabulary Strategies,Student Success
17,6/20/2015,35,953,0132991322,9780132991322,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
18,5/7/2015,694,976,0132992817,9780132992817,"The Economics of Women, Men and Work",Economics
19,12/18/2015,606,613,0133011208,9780133011203,Business Math,Business
20,7/27/2015,476,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
21,9/29/2015,388,610,0321860470,9780321860477,Cornerstones for College Success,Student Success
22,5/10/2015,220,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
23,6/9/2015,231,698,0136157394,9780136157397,Global Marketing Management,Business
24,3/5/2016,384,618,0205852068,9780205852062,Bridging the Gap,Student Success
25,6/9/2015,352,689,0133255433,9780133255430,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
26,7/22/2015,513,947,0132921146,9780132921145,Operations Management,Business
27,7/9/2015,206,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
28,4/19/2015,414,940,0132948869,9780132948869,Microeconomics,Economics
29,1/31/2016,505,483,0321825721,9780321825728,Mathematics for Elementary Teachers with Activity Manual,Mathematics
30,10/7/2015,469,692,0133354695,9780133354690,Cryptography and Network Security: Principles and Practice,Computer Science
31,6/3/2015,454,786,0137024878,9780137024872,Managerial Accounting: Decision Making and Motivating Performance,Business
32,3/14/2015,416,680,0133252817,9780133252811,Introduction to Programming with C++,Computer Science
33,3/13/2015,399,608,0133116530,9780133116533,Basic Technical Mathematics with Calculus,Mathematics
34,8/26/2015,245,480,032183870X,9780321838704,Fundamentals of Statistics,Statistics
1,12/15/2015,581,925,013297133X,9780132971331,Guide to Managerial Communication,Business
2,1/12/2016,388,560,0205891500,9780205891504,Prose Reader,English
3,11/9/2015,195,597,0321870484,9780321870483,Introductory Algebra 10,Mathematics
4,10/22/2015,176,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
5,10/7/2015,134,639,0133378500,9780133378504,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science
6,3/1/2016,538,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
7,6/26/2015,383,967,013302380X,9780133023800,Principles of Economics,Economics
8,1/18/2016,96,967,013302380X,9780133023800,Principles of Economics,Economics
9,5/28/2015,195,791,0133405680,9780133405682,Essentials of Database Management,Computer Science
10,7/28/2015,313,490,0321836987,9780321836984,Essential Statistics,Statistics
11,4/3/2015,528,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
12,6/7/2015,224,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
13,10/13/2015,76,593,0321845021,9780321845023,Prealgebra  5e,Mathematics
14,9/13/2015,92,959,0133251039,9780133251036,Introduction to Financial Accounting,Business
15,3/12/2015,608,707,0321566440,9780321566447,Managerial Economics,Economics
1,9/4/2015,104,969,013606552X,9780136065524,Economics for Managers,Economics
2,3/3/2016,455,591,0321825535,9780321825537,Basic College Mathematics,Mathematics
3,11/2/2015,550,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
4,5/5/2015,590,906,0132575671,9780132575676,Database Systems,Computer Science
5,4/16/2015,650,969,013606552X,9780136065524,Economics for Managers,Economics
6,11/3/2015,269,481,0321836995,9780321836991,Mathematics All Around,Mathematics
7,9/9/2015,266,623,0321729560,9780321729569,Precalculus Essentials,Mathematics
8,9/15/2015,34,561,0205863795,9780205863792,The DK Handbook,Student Success
9,2/20/2016,265,642,0321845862,9780321845863,Developmental Mathematics,Mathematics
10,9/14/2015,260,603,0321825276,9780321825278,Intro Stats,Statistics
11,12/2/2015,506,649,0321818458,9780321818454,Math Lit,Mathematics
12,10/29/2015,439,569,0321844254,9780321844255,Building College Vocabulary Strategies,Student Success
13,4/25/2015,97,930,0132948877,9780132948876,Macroeconomics,Economics
14,2/2/2016,183,959,0133251039,9780133251036,Introduction to Financial Accounting,Business
15,6/20/2015,621,490,0321836987,9780321836984,Essential Statistics,Statistics
1,4/15/2015,686,893,0133043592,9780133043594,Manager's Bookshelf,Business
2,4/23/2015,439,574,0321899970,9780321899972,Technical Communication,English
3,7/16/2015,37,915,0132967480,9780132967488,Experiencing MIS,Business
4,6/3/2015,329,696,0133140512,9780133140514,Entrepreneurial Finance,Business
5,12/17/2015,588,476,0133360903,9780133360905,Building Java Programs,Computer Science
6,12/11/2015,536,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
7,3/29/2015,497,638,0133378713,9780133378719,C++ How to Program (Early Objects Version),Computer Science
8,11/8/2015,176,705,0133451607,9780133451603,Statics and Mechanics of Materials,Engineering
9,9/1/2015,428,683,0132869500,9780132869508,Ownership Series: Ownership: Accountability,Student Success
1,9/29/2015,302,950,0132994917,9780132994910,"Money, Banking, and the Financial System",Economics
2,3/10/2015,348,688,013340675X,9780133406757,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
3,7/16/2015,692,626,0321880110,9780321880116,Elementary & Intermediate Algebra,Mathematics
4,11/26/2015,374,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
5,3/23/2015,68,568,0321846621,9780321846624,Reading Rhetorically,English
6,8/20/2015,280,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
7,12/27/2015,334,481,0321836995,9780321836991,Mathematics All Around,Mathematics
8,2/14/2016,551,554,0205883117,9780205883110,Strategies for Successful Writing,English
9,2/10/2016,352,968,0133024164,9780133024166,Principles of Microeconomics,Economics
10,4/30/2015,86,568,0321846621,9780321846624,Reading Rhetorically,English
11,2/9/2016,256,558,0205883109,9780205883103,"Strategies for Successful Writing, Concise Edition",English
12,10/15/2015,687,547,020587665X,9780205876655,"The Curious Writer, Brief Edition",English
13,4/21/2015,138,649,0321818458,9780321818454,Math Lit,Mathematics
14,3/22/2015,68,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
15,11/14/2015,367,572,0205890547,9780205890545,Mosaics: Reading and Writing Paragraphs,Student Success
16,7/21/2015,563,959,0133251039,9780133251036,Introduction to Financial Accounting,Business
17,3/15/2015,678,789,013335671X,9780133356717,Machine Design,Engineering
1,8/12/2015,495,557,0321872568,9780321872562,LB Brief with Tabs,Student Success
2,2/28/2016,597,944,0132968363,9780132968362,Principles of Operations Management,Business
3,11/1/2015,388,589,0321826132,9780321826138,College Algebra with Modeling & Visualization,Mathematics
4,5/24/2015,453,599,032174747X,9780321747471,Analysis with an Introduction to Proof,Mathematics
5,3/12/2015,673,482,032182573X,9780321825735,Excursions in Modern Mathematics,Mathematics
1,3/2/2016,83,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
2,7/31/2015,587,572,0205890547,9780205890545,Mosaics: Reading and Writing Paragraphs,Student Success
3,3/23/2015,539,899,0132994348,9780132994347,Personal Finance,Business
4,8/6/2015,349,684,0132868792,9780132868792,Ownership Series: Ownership: Effective Planning,Student Success
5,1/8/2016,300,632,0321848748,9780321848741,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
6,5/22/2015,463,472,0133128911,9780133128918,Basics of Web Design: HTML5 & CSS3,Computer Science
7,7/18/2015,561,479,0321836960,9780321836960,Elementary Statistics,Statistics
8,9/24/2015,204,905,0133117413,9780133117417,Horngren's Accounting,Business
9,8/25/2015,259,676,0132461862,9780132461863,International Monetary & Financial  Economics,Economics
10,9/9/2015,674,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
11,10/9/2015,643,952,0133097897,9780133097894,"Corporate Finance, The Core",Business
12,8/29/2015,670,981,013610066X,9780136100669,Business Intelligence,Business
13,2/25/2016,50,981,013610066X,9780136100669,Business Intelligence,Business
14,7/15/2015,479,574,0321899970,9780321899972,Technical Communication,English
15,3/11/2015,638,548,0205876641,9780205876648,"The Curious Writer, Concise Edition",English
16,3/31/2015,638,925,013297133X,9780132971331,Guide to Managerial Communication,Business
17,4/19/2015,282,552,0205875548,9780205875542,The Prentice Hall Guide for College Writers,English
18,12/24/2015,117,972,0136090036,9780136090038,Making the Team,Business
19,11/4/2015,596,649,0321818458,9780321818454,Math Lit,Mathematics
20,6/3/2015,323,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
21,10/29/2015,69,928,0133043541,9780133043549,Human Resource Management,Business
22,12/24/2015,374,642,0321845862,9780321845863,Developmental Mathematics,Mathematics
23,8/2/2015,232,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
24,1/22/2016,224,600,0321817621,9780321817624,Statistical Reasoning for Everyday Life,Statistics
1,12/18/2015,419,617,0321854462,9780321854469,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
2,12/5/2015,495,692,0133354695,9780133354690,Cryptography and Network Security: Principles and Practice,Computer Science
3,12/16/2015,630,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
4,12/2/2015,635,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
5,5/23/2015,530,473,0133068307,9780133068306,Introduction to JavaScript Programming with XML and PHP,Computer Science
6,6/23/2015,455,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
7,3/12/2015,224,984,0132730359,9780132730358,E-Commerce 2013,Business
8,6/3/2015,645,896,0132994895,9780132994897,Psychology of Investing,Business
9,4/10/2015,639,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
10,3/29/2015,664,687,0132136422,9780132136426,Introduction to Materials Science,Engineering
11,12/7/2015,166,926,0133075281,9780133075281,Environmental Law,Business
12,3/18/2015,562,643,0132871696,9780132871693,Engineering Vibration,Engineering
13,7/14/2015,557,975,0133022935,9780133022933,The Economics of Public Issues,Economics
14,4/27/2015,237,905,0133117413,9780133117417,Horngren's Accounting,Business
15,2/3/2016,362,636,0321795911,9780321795915,Trigonometry,Mathematics
1,6/20/2015,607,957,0132992914,9780132992916,Principles of Risk Management and Insurance,Business
2,12/3/2015,126,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
3,6/14/2015,657,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
4,3/22/2015,238,548,0205876641,9780205876648,"The Curious Writer, Concise Edition",English
5,9/16/2015,73,603,0321825276,9780321825278,Intro Stats,Statistics
6,4/15/2015,76,973,0136039855,9780136039853,The Economic Way of Thinking,Economics
7,4/25/2015,86,490,0321836987,9780321836984,Essential Statistics,Statistics
8,5/24/2015,618,553,0205883052,9780205883059,"The Prentice Hall Guide for College Writers, Brief Edition",English
9,9/20/2015,192,976,0132992817,9780132992817,"The Economics of Women, Men and Work",Economics
10,11/27/2015,349,946,0133125637,9780133125634,Auditing and Assurance Services,Business
11,7/25/2015,31,939,0133020258,9780133020250,Macroeconomics,Economics
12,1/25/2016,691,891,0133078353,9780133078350,Marketing Plan Handbook,Business
13,11/4/2015,285,549,0321886518,9780321886514,Complete Works of Shakespeare 7E,English
14,5/13/2015,527,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
15,7/29/2015,632,595,0321848284,9780321848284,Intermediate Algebra: Concepts & Applications,Mathematics
16,9/27/2015,154,624,0321837347,9780321837349,Precalculus,Mathematics
17,10/27/2015,61,698,0136157394,9780136157397,Global Marketing Management,Business
18,4/22/2015,447,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
19,4/23/2015,116,891,0133078353,9780133078350,Marketing Plan Handbook,Business
20,8/15/2015,268,571,0321898680,9780321898685,Style: Lessons in Clarity and Grace 11E,English
21,2/11/2016,471,552,0205875548,9780205875542,The Prentice Hall Guide for College Writers,English
22,12/7/2015,618,965,0133023354,9780133023350,QuickBooks Pro 2013: A Complete Course,Business
23,4/29/2015,586,480,032183870X,9780321838704,Fundamentals of Statistics,Statistics
24,11/14/2015,265,921,0132846918,9780132846912,Digital Business Networks,Business
25,11/9/2015,36,554,0205883117,9780205883110,Strategies for Successful Writing,English
26,10/24/2015,632,910,0133020266,9780133020267,Managerial Economics,Economics
27,7/17/2015,396,940,0132948869,9780132948869,Microeconomics,Economics
28,3/28/2015,224,894,0132948915,9780132948913,International Economics,Economics
29,6/23/2015,600,943,0132991306,9780132991308,Modern Systems Analysis and Design,Business
30,6/23/2015,94,906,0132575671,9780132575676,Database Systems,Computer Science
31,1/19/2016,207,706,013601772X,9780136017721,Introduction to Engineering Analysis,Engineering
32,12/31/2015,563,960,0133056252,9780133056259,Customer Service: Career Success through Customer Loyalty,Business
33,1/30/2016,290,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
1,11/22/2015,225,921,0132846918,9780132846912,Digital Business Networks,Business
2,10/12/2015,573,687,0132136422,9780132136426,Introduction to Materials Science,Engineering
3,7/6/2015,674,594,0321874226,9780321874221,Elementary Algebra:  Concepts & Applications,Mathematics
4,7/9/2015,419,562,0205874126,9780205874125,Sterling Stories,Student Success
5,12/3/2015,239,481,0321836995,9780321836991,Mathematics All Around,Mathematics
6,4/30/2015,595,923,0133058360,9780133058369,Guide to Presentations,Business
7,8/31/2015,176,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
8,8/3/2015,598,642,0321845862,9780321845863,Developmental Mathematics,Mathematics
9,11/13/2015,477,567,0321906365,9780321906366,"Writing and Reading Across the Curriculum, Brief Edition",English
1,8/21/2015,464,703,0133023672,9780133023671,Principles of Macroeconomics,Economics
2,9/25/2015,578,934,0132948893,9780132948890,Economics Today: The Macro View,Economics
3,11/29/2015,39,547,020587665X,9780205876655,"The Curious Writer, Brief Edition",English
4,5/4/2015,463,690,0133255573,9780133255577,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
5,7/4/2015,441,922,0133043606,9780133043600,Management,Business
6,6/22/2015,515,979,0321464486,9780321464484,Development Economics,Economics
7,5/29/2015,94,587,032183724X,9780321837240,Algebra and Trigonometry,Mathematics
8,9/16/2015,538,550,0321829174,9780321829177,Literature for Composition,English
9,11/14/2015,375,643,0132871696,9780132871693,Engineering Vibration,Engineering
10,7/26/2015,59,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
11,6/4/2015,38,929,0133084043,9780133084047,Principles of Marketing,Business
12,8/28/2015,490,899,0132994348,9780132994347,Personal Finance,Business
13,4/9/2015,27,636,0321795911,9780321795915,Trigonometry,Mathematics
14,5/22/2015,332,609,0205850251,9780205850259,"Writing for Life: Paragraphs and Essays, 3E",Student Success
15,11/14/2015,94,936,0133023443,9780133023442,Systems Analysis and Design,Business
16,11/17/2015,370,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
17,3/27/2015,173,978,0132145375,9780132145374,Database Processing,Computer Science
18,11/17/2015,113,960,0133056252,9780133056259,Customer Service: Career Success through Customer Loyalty,Business
19,2/9/2016,408,594,0321874226,9780321874221,Elementary Algebra:  Concepts & Applications,Mathematics
20,5/7/2015,366,643,0132871696,9780132871693,Engineering Vibration,Engineering
21,12/3/2015,229,790,013284737X,9780132847377,Data Structures and Algorithm Analysis in C++,Computer Science
22,10/15/2015,272,898,0133059049,9780133059045,Better Business,Business
23,6/8/2015,594,915,0132967480,9780132967488,Experiencing MIS,Business
24,4/17/2015,154,706,013601772X,9780136017721,Introduction to Engineering Analysis,Engineering
25,10/23/2015,648,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
26,5/16/2015,605,560,0205891500,9780205891504,Prose Reader,English
27,11/16/2015,648,476,0133360903,9780133360905,Building Java Programs,Computer Science
28,10/4/2015,544,983,0132145383,9780132145381,Electronic Commerce 2012,Business
29,12/8/2015,372,490,0321836987,9780321836984,Essential Statistics,Statistics
30,2/21/2016,540,625,0132180537,9780132180535,"Career Tool Kit, The: Skills for Success",Student Success
31,11/19/2015,570,560,0205891500,9780205891504,Prose Reader,English
32,8/27/2015,540,682,0132666790,9780132666794,Essentials of Entrepreneurship and Small Business Management,Business
1,5/26/2015,318,547,020587665X,9780205876655,"The Curious Writer, Brief Edition",English
2,10/15/2015,133,904,0133063003,9780133063004,International Business,Business
3,3/15/2015,33,678,0133074676,9780133074673,Marketing Research,Business
4,7/28/2015,352,677,0132992795,9780132992794,"Macroeconomics, 2/e",Economics
5,8/14/2015,670,937,0133423905,9780133423907,Microeconomics,Economics
6,1/1/2016,341,560,0205891500,9780205891504,Prose Reader,English
7,7/2/2015,430,926,0133075281,9780133075281,Environmental Law,Business
8,7/6/2015,165,652,0132481197,9780132481199,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
9,11/10/2015,308,787,0133406954,9780133406955,Visual Basic 2012 How to Program,Computer Science
10,5/3/2015,390,793,0136015727,9780136015727,Reliability Engineering,Engineering
11,7/29/2015,134,603,0321825276,9780321825278,Intro Stats,Statistics
12,9/8/2015,575,683,0132869500,9780132869508,Ownership Series: Ownership: Accountability,Student Success
13,11/10/2015,308,548,0205876641,9780205876648,"The Curious Writer, Concise Edition",English
14,11/18/2015,544,923,0133058360,9780133058369,Guide to Presentations,Business
15,7/5/2015,323,570,0321838939,9780321838933,Basic College Vocabulary Strategies,Student Success
16,7/4/2015,509,973,0136039855,9780136039853,The Economic Way of Thinking,Economics
17,3/25/2015,165,947,0132921146,9780132921145,Operations Management,Business
18,7/13/2015,122,783,0133075354,9780133075359,Fundamentals of Investing,Business
19,6/15/2015,102,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
20,4/4/2015,644,591,0321825535,9780321825537,Basic College Mathematics,Mathematics
21,7/26/2015,534,587,032183724X,9780321837240,Algebra and Trigonometry,Mathematics
22,11/5/2015,324,918,0132993341,9780132993340,Fundamentals of Futures and Options Markets,Business
23,2/17/2016,133,931,0133059510,9780133059519,Business Communication,Business
24,2/2/2016,243,975,0133022935,9780133022933,The Economics of Public Issues,Economics
25,4/8/2015,370,788,0133128741,9780133128741,Manufacturing Engineering & Technology,Engineering
26,4/6/2015,681,975,0133022935,9780133022933,The Economics of Public Issues,Economics
27,10/14/2015,583,688,013340675X,9780133406757,"Essentials of Processes, Systems and Information: with SAP tutorials",Business
28,9/19/2015,272,906,0132575671,9780132575676,Database Systems,Computer Science
29,4/7/2015,640,792,0133485102,9780133485103,Managing Engineering and Technology,Engineering
30,5/12/2015,483,706,013601772X,9780136017721,Introduction to Engineering Analysis,Engineering
31,9/10/2015,300,624,0321837347,9780321837349,Precalculus,Mathematics
32,1/10/2016,146,970,0132147556,9780132147552,E-Marketing,Business
33,8/9/2015,351,557,0321872568,9780321872562,LB Brief with Tabs,Student Success
1,9/17/2015,504,644,0321880854,9780321880857,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
2,10/23/2015,347,919,0132970759,9780132970754,MIS Essentials,Business
3,2/12/2016,47,557,0321872568,9780321872562,LB Brief with Tabs,Student Success
4,4/1/2015,56,603,0321825276,9780321825278,Intro Stats,Statistics
5,8/13/2015,355,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
6,6/14/2015,591,652,0132481197,9780132481199,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
7,9/2/2015,228,481,0321836995,9780321836991,Mathematics All Around,Mathematics
8,3/24/2015,491,639,0133378500,9780133378504,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science
9,2/17/2016,260,560,0205891500,9780205891504,Prose Reader,English
10,11/11/2015,531,892,013295351X,9780132953511,Opportunities and Challenges of Workplace Diversity,Business
11,11/7/2015,342,695,0132832887,9780132832885,Aerodynamics for Engineers,Engineering
12,2/20/2016,238,704,0133354857,9780133354850,Fundamentals of Communication Systems,Engineering
13,9/2/2015,294,560,0205891500,9780205891504,Prose Reader,English
14,3/30/2015,451,926,0133075281,9780133075281,Environmental Law,Business
15,2/28/2016,698,782,0133127648,9780133127645,Public Relations Practices,Business
16,5/21/2015,467,598,0321826035,9780321826039,Introductory & Intermediate Algebra 3e,Mathematics
17,1/12/2016,291,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
18,2/4/2016,307,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
19,12/4/2015,248,616,0321865537,9780321865533,Introductory and Intermediate Algebra 5e,Mathematics
20,1/5/2016,679,899,0132994348,9780132994347,Personal Finance,Business
21,1/19/2016,570,586,0321729641,9780321729644,College Algebra: An Early Functions Approach,Mathematics
22,12/16/2015,671,591,0321825535,9780321825537,Basic College Mathematics,Mathematics
23,4/24/2015,159,898,0133059049,9780133059045,Better Business,Business
24,10/19/2015,196,587,032183724X,9780321837240,Algebra and Trigonometry,Mathematics
25,7/15/2015,229,546,0205235778,9780205235773,The Curious Writer,English
26,6/6/2015,227,920,0132971321,9780132971324,Business Communication Essentials,Business
27,4/18/2015,95,617,0321854462,9780321854469,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
28,9/26/2015,572,978,0132145375,9780132145374,Database Processing,Computer Science
29,6/25/2015,416,922,0133043606,9780133043600,Management,Business
30,7/27/2015,666,912,0132994909,9780132994903,Fundamentals of Human Resource Management,Business
31,10/26/2015,290,914,0133029670,9780133029673,Using MIS,Business
32,7/19/2015,590,949,0132992280,9780132992282,Macroeconomics,Economics
33,3/28/2015,408,547,020587665X,9780205876655,"The Curious Writer, Brief Edition",English
34,9/2/2015,475,630,0205730523,9780205730520,World Myth,English
1,3/4/2016,490,956,0133251969,9780133251968,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
2,3/17/2015,85,557,0321872568,9780321872562,LB Brief with Tabs,Student Success
3,2/11/2016,596,783,0133075354,9780133075359,Fundamentals of Investing,Business
4,9/29/2015,563,906,0132575671,9780132575676,Database Systems,Computer Science
5,8/22/2015,676,905,0133117413,9780133117417,Horngren's Accounting,Business
6,5/28/2015,554,785,0132974401,9780132974400,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
7,5/16/2015,526,958,0132991330,9780132991339,Macroeconomics,Economics
8,2/29/2016,365,624,0321837347,9780321837349,Precalculus,Mathematics
9,4/4/2015,471,697,013261930X,9780132619301,"English for Careers: Business, Professional, and Technical",Business
10,11/15/2015,620,956,0133251969,9780133251968,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
11,9/4/2015,42,979,0321464486,9780321464484,Development Economics,Economics
12,3/3/2016,109,909,0133077543,9780133077544,Management: A Focus on Leaders,Business
1,12/4/2015,438,983,0132145383,9780132145381,Electronic Commerce 2012,Business
2,5/26/2015,171,621,0321826043,9780321826046,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
3,1/22/2016,518,967,013302380X,9780133023800,Principles of Economics,Economics
4,10/16/2015,56,979,0321464486,9780321464484,Development Economics,Economics
5,4/8/2015,197,952,0133097897,9780133097894,"Corporate Finance, The Core",Business
6,9/12/2015,503,919,0132970759,9780132970754,MIS Essentials,Business
7,3/30/2015,609,697,013261930X,9780132619301,"English for Careers: Business, Professional, and Technical",Business
8,7/14/2015,249,600,0321817621,9780321817624,Statistical Reasoning for Everyday Life,Statistics
9,5/9/2015,547,590,0132898357,9780132898355,Mathematics for Business,Business
10,7/29/2015,561,954,0132948850,9780132948852,Survey of Economics,Economics
11,4/15/2015,257,942,0133075222,9780133075229,Employment Law,Business
12,8/2/2015,615,481,0321836995,9780321836991,Mathematics All Around,Mathematics
1,8/13/2015,441,706,013601772X,9780136017721,Introduction to Engineering Analysis,Engineering
2,8/21/2015,248,929,0133084043,9780133084047,Principles of Marketing,Business
3,3/12/2015,384,784,0133254429,9780133254426,Mechanics of Materials,Engineering
4,9/12/2015,413,614,020588539X,9780205885398,Writing for Life: Sentences and Paragraphs,Student Success
5,6/27/2015,61,978,0132145375,9780132145374,Database Processing,Computer Science
6,1/23/2016,575,935,0132948885,9780132948883,Economics Today: The Micro View,Economics
7,4/4/2015,561,899,0132994348,9780132994347,Personal Finance,Business
8,5/5/2015,177,489,032182623X,9780321826237,Statistics for Business and Economics,Statistics
9,3/29/2015,640,483,0321825721,9780321825728,Mathematics for Elementary Teachers with Activity Manual,Mathematics
10,2/22/2016,529,934,0132948893,9780132948890,Economics Today: The Macro View,Economics
1,6/3/2015,192,597,0321870484,9780321870483,Introductory Algebra 10,Mathematics
2,4/26/2015,417,596,0321900472,9780321900470,Precalculus: A Unit Circle Approach,Mathematics
3,12/16/2015,556,911,0132994844,9780132994842,Economics,Economics
4,8/7/2015,73,791,0133405680,9780133405682,Essentials of Database Management,Computer Science
5,4/27/2015,257,707,0321566440,9780321566447,Managerial Economics,Economics
1,5/7/2015,262,686,0132869063,9780132869065,Ownership Series: Ownership: Study Strategies,Student Success
2,5/6/2015,360,564,0205578063,9780205578061,Read to Achieve: Gateway to Academic Reading,Student Success
3,7/7/2015,157,559,0205901840,9780205901845,The Blair Reader,English
4,10/21/2015,179,938,0133019934,9780133019933,Microeconomics: Theory and Applications with Calculus,Economics
5,10/10/2015,563,627,0321872185,9780321872180,Intermediate Algebra 10,Mathematics
6,8/2/2015,86,948,0133126242,9780133126242,"Integrated Advertising, Promotion, and Marketing Communications",Business
7,3/25/2015,255,487,0321838696,9780321838698,Business Statistics: A First Course,Statistics
1,4/18/2015,492,892,013295351X,9780132953511,Opportunities and Challenges of Workplace Diversity,Business
2,2/1/2016,512,474,013336092X,9780133360929,Starting Out with C++: Early Objects,Computer Science
3,8/13/2015,405,925,013297133X,9780132971331,Guide to Managerial Communication,Business
4,5/16/2015,295,488,0321836510,9780321836519,Statistics for Business: Decision Making and Analysis,Statistics
5,10/26/2015,519,964,0133083578,9780133083576,The Practice of Public Relations,Business
6,3/16/2015,196,473,0133068307,9780133068306,Introduction to JavaScript Programming with XML and PHP,Computer Science
7,1/19/2016,467,975,0133022935,9780133022933,The Economics of Public Issues,Economics
8,10/22/2015,594,783,0133075354,9780133075359,Fundamentals of Investing,Business
9,2/24/2016,409,646,0133125904,9780133125900,"Power Electronics: Circuits,Devices & Applications",Engineering
10,6/12/2015,112,562,0205874126,9780205874125,Sterling Stories,Student Success
11,7/21/2015,186,629,032181696X,9780321816962,Precalculus: Essentials,Mathematics
12,10/28/2015,93,589,0321826132,9780321826138,College Algebra with Modeling & Visualization,Mathematics
13,10/18/2015,205,589,0321826132,9780321826138,College Algebra with Modeling & Visualization,Mathematics
14,5/18/2015,421,959,0133251039,9780133251036,Introduction to Financial Accounting,Business
15,11/18/2015,485,590,0132898357,9780132898355,Mathematics for Business,Business
16,3/13/2015,539,906,0132575671,9780132575676,Database Systems,Computer Science
17,4/25/2015,622,593,0321845021,9780321845023,Prealgebra  5e,Mathematics
18,4/3/2015,700,643,0132871696,9780132871693,Engineering Vibration,Engineering
19,4/20/2015,95,625,0132180537,9780132180535,"Career Tool Kit, The: Skills for Success",Student Success
20,12/30/2015,261,680,0133252817,9780133252811,Introduction to Programming with C++,Computer Science
21,8/28/2015,693,596,0321900472,9780321900470,Precalculus: A Unit Circle Approach,Mathematics
